Objects
100
,,Global Angle PrototypePayload623:PrototypePayload623,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
2063,0,0.001610,0.001856,-0.007590,298.993408,-10.709538,218.617172
2064,0,0.000807,0.001922,-0.007240,300.288086,-10.715780,218.755661
2065,0,0.000911,0.001702,-0.006670,301.413971,-10.401591,218.832397
2066,0,0.000421,0.001434,-0.006455,302.325409,-10.255332,218.853912
2067,0,0.000041,0.000990,-0.006328,303.195099,-10.155345,218.810760
2068,0,-0.000185,0.000358,-0.006579,304.028473,-10.089763,218.769958
2069,0,-0.000106,-0.000217,-0.006843,304.951355,-10.119282,218.745300
2070,0,0.000122,-0.000568,-0.007150,306.066284,-10.192623,218.778519
2071,0,0.000330,-0.000662,-0.007197,307.329773,-10.329436,218.858276
2072,0,0.000415,-0.000595,-0.007156,308.782471,-10.485748,218.903183
2073,0,0.000548,-0.000248,-0.007045,310.325745,-10.660324,218.849991
2074,0,0.000208,0.000549,-0.007237,311.915955,-11.044523,218.755051
2075,0,0.000270,0.000717,-0.007311,313.498810,-11.145037,218.570206
2076,0,0.000693,0.000624,-0.007648,315.023529,-11.121735,218.346313
2077,0,0.000406,0.000768,-0.008009,316.345581,-11.291127,218.281052
2078,0,0.000606,0.000379,-0.008317,317.574005,-11.308753,218.345200
2079,0,0.001471,-0.000198,-0.008453,318.766357,-11.144865,218.480286
2080,0,0.001718,-0.000397,-0.008495,319.803040,-11.124398,218.661591
2081,0,0.001757,-0.000502,-0.008334,320.800537,-11.089520,218.772049
2082,0,0.001558,-0.000383,-0.008301,321.678894,-11.071801,218.796097
2083,0,0.001267,-0.000040,-0.007974,322.493134,-11.015485,218.754684
2084,0,0.000957,0.000435,-0.007863,323.161682,-10.963494,218.648819
2085,0,0.000757,0.000832,-0.007748,323.607361,-10.881000,218.588089
2086,0,0.000681,0.001126,-0.007781,323.848572,-10.768483,218.579803
2087,0,0.000634,0.001251,-0.007871,323.886230,-10.679810,218.633209
2088,0,0.000622,0.001132,-0.007985,323.730133,-10.607617,218.696838
2089,0,0.000039,0.000923,-0.008262,323.450439,-10.709514,218.691315
2090,0,0.000387,0.000214,-0.008465,323.246552,-10.600794,218.625656
2091,0,0.000227,-0.000275,-0.008730,323.031830,-10.694737,218.587021
2092,0,0.000335,-0.000441,-0.008935,322.934509,-10.881336,218.546692
2093,0,0.000516,-0.000177,-0.008975,322.973755,-11.135725,218.559631
2094,0,0.000958,0.000303,-0.009027,323.137360,-11.418512,218.613586
2095,0,0.001492,0.000826,-0.009016,323.372742,-11.704770,218.643677
2096,0,0.001952,0.001209,-0.008952,323.607147,-11.935400,218.614761
2097,0,0.002243,0.001258,-0.008815,323.822113,-12.066716,218.573959
2098,0,0.002229,0.000990,-0.008723,323.919159,-12.098716,218.519531
2099,0,0.001871,0.000389,-0.008605,323.929871,-11.990456,218.478653
2100,0,0.001304,-0.000258,-0.008508,323.823120,-11.756919,218.485596
2101,0,0.000674,-0.000765,-0.008577,323.597656,-11.445698,218.511078
2102,0,0.000118,-0.001082,-0.008757,323.328125,-11.117585,218.529022
2103,0,-0.000115,-0.001161,-0.008852,323.051514,-10.811874,218.556747
2104,0,-0.000160,-0.001164,-0.008699,322.818970,-10.584446,218.600830
2105,0,-0.000491,-0.000873,-0.008433,322.588959,-10.582569,218.670654
2106,0,0.000193,-0.001099,-0.007812,322.525208,-10.445229,218.699463
2107,0,0.000380,-0.001238,-0.007299,322.486237,-10.501911,218.729187
2108,0,0.000459,-0.001465,-0.006868,322.474213,-10.633736,218.739685
2109,0,0.000554,-0.001657,-0.006532,322.454071,-10.807874,218.718994
2110,0,0.000691,-0.001670,-0.006529,322.404297,-10.973732,218.711761
2111,0,0.000909,-0.001465,-0.006625,322.313171,-11.100265,218.710678
2112,0,0.001193,-0.001124,-0.006782,322.182892,-11.196694,218.712906
2113,0,0.001548,-0.000867,-0.006893,322.018066,-11.250729,218.745468
2114,0,0.001914,-0.000566,-0.006942,321.844421,-11.241559,218.794220
2115,0,0.002206,-0.000353,-0.006961,321.721222,-11.207362,218.833603
2116,0,0.002562,-0.000167,-0.007068,321.695312,-11.161780,218.851639
2117,0,0.002615,-0.000091,-0.007114,321.757812,-11.094348,218.843887
2118,0,0.002608,0.000074,-0.007215,321.897675,-11.011564,218.801712
2119,0,0.002483,0.000236,-0.007437,322.093323,-10.892332,218.737686
2120,0,0.001803,0.000776,-0.007994,322.286682,-10.895749,218.678726
2121,0,0.002018,0.001128,-0.008641,322.569763,-10.578568,218.592438
2122,0,0.001361,0.001669,-0.009501,322.756134,-10.525513,218.545059
2123,0,0.002030,0.002302,-0.010303,322.847595,-10.130475,218.459076
2124,0,0.001480,0.002352,-0.010587,322.914368,-9.993661,218.460785
2125,0,0.002159,0.001772,-0.010349,323.016724,-9.532667,218.451035
2126,0,0.002070,0.000840,-0.009572,323.147369,-9.229321,218.500290
2127,0,0.002304,0.001035,-0.009519,323.015350,-8.891273,218.437943
2128,0,0.002103,0.000212,-0.008916,323.098480,-8.568391,218.470703
2129,0,0.002028,-0.000019,-0.008924,323.106415,-8.212591,218.461121
2130,0,0.001351,-0.000158,-0.009298,323.077759,-8.006498,218.465851
2131,0,0.001711,-0.000578,-0.009672,323.149780,-7.504920,218.437607
2132,0,0.001499,-0.000731,-0.010248,323.205536,-7.127996,218.413910
2133,0,0.001321,-0.000639,-0.010675,323.220093,-6.767922,218.403015
2134,0,0.001190,-0.000503,-0.010834,323.239319,-6.410013,218.403824
2135,0,0.001042,-0.000348,-0.010651,323.221008,-6.058563,218.400726
2136,0,0.000951,-0.000342,-0.010081,323.150482,-5.622681,218.406586
2137,0,0.000472,-0.000396,-0.009412,323.015472,-5.262055,218.412872
2138,0,0.001104,-0.000844,-0.008668,322.976196,-4.557580,218.431091
2139,0,0.000822,-0.000887,-0.008441,322.822968,-4.088130,218.445282
2140,0,0.001425,-0.001292,-0.008155,322.760895,-3.290872,218.432007
2141,0,0.001497,-0.001331,-0.008000,322.653656,-2.591201,218.440811
2142,0,0.001728,-0.001223,-0.007879,322.547760,-1.829761,218.506805
2143,0,0.001608,-0.001474,-0.007434,322.351044,-0.989821,218.525436
2144,0,0.001717,-0.001461,-0.007071,322.276123,-0.243145,218.559967
2145,0,0.001242,-0.001196,-0.006807,322.194916,0.395199,218.585419
2146,0,0.001905,-0.001423,-0.006409,322.202576,1.386384,218.604584
2147,0,0.001474,-0.001160,-0.006294,322.130310,2.017097,218.632538
2148,0,0.001780,-0.001066,-0.006121,322.157867,2.822113,218.645081
2149,0,0.002702,-0.001044,-0.006048,322.227081,3.764307,218.657257
2150,0,0.002485,-0.000625,-0.006424,322.190216,4.359696,218.666748
2151,0,0.002681,-0.000389,-0.006639,322.195709,5.129547,218.654388
2152,0,0.003314,-0.000222,-0.006699,322.250824,6.037146,218.629135
2153,0,0.002750,0.000242,-0.007177,322.232635,6.621024,218.600403
2154,0,0.002800,0.000479,-0.007614,322.283051,7.391754,218.572266
2155,0,0.003072,0.000457,-0.008118,322.416992,8.342443,218.542084
2156,0,0.002690,0.000454,-0.008680,322.540009,9.200064,218.497726
2157,0,0.001918,0.000567,-0.009212,322.637177,9.926994,218.468735
2158,0,0.002691,0.000982,-0.009856,322.710449,11.000023,218.385666
2159,0,0.002809,0.000939,-0.010247,322.860474,12.021497,218.357697
2160,0,0.002565,0.000153,-0.009983,323.068573,12.998678,218.332611
2161,0,0.002451,0.000122,-0.010013,323.150757,14.049423,218.279114
2162,0,0.002442,0.000170,-0.010000,323.206299,15.105868,218.289230
2163,0,0.002259,0.000015,-0.009774,323.252533,16.165716,218.246964
2164,0,0.002062,-0.000240,-0.009566,323.259430,17.207851,218.270569
2165,0,0.001940,-0.000602,-0.009611,323.296997,18.244738,218.294281
2166,0,0.001840,-0.000901,-0.009778,323.295227,19.249912,218.323181
2167,0,0.001813,-0.001231,-0.009982,323.313873,20.276905,218.247986
2168,0,0.001844,-0.001360,-0.010215,323.282928,21.273010,218.205063
2169,0,0.001835,-0.001437,-0.010203,323.268738,22.281633,218.172089
2170,0,0.001928,-0.001422,-0.010238,323.257599,23.334892,218.129883
2171,0,0.002131,-0.001354,-0.009861,323.220825,24.424820,218.105377
2172,0,0.002297,-0.001515,-0.009583,323.185425,25.548666,218.083176
2173,0,0.002670,-0.001799,-0.009164,323.117889,26.748329,218.153183
2174,0,0.002902,-0.001998,-0.008799,322.976166,27.994326,218.173035
2175,0,0.002594,-0.002055,-0.008410,322.780579,29.170927,218.177979
2176,0,0.002681,-0.002204,-0.008167,322.694122,30.555157,218.228653
2177,0,0.003645,-0.001824,-0.008094,322.518860,32.152134,218.136093
2178,0,0.003088,-0.002252,-0.007603,322.540039,33.495979,218.239700
2179,0,0.003841,-0.002364,-0.007314,322.580322,35.111092,218.249832
2180,0,0.003948,-0.002273,-0.007076,322.568726,36.563747,218.224701
2181,0,0.003608,-0.002166,-0.006733,322.552887,37.901173,218.280823
2182,0,0.004193,-0.001557,-0.006667,322.458008,39.327518,218.277985
2183,0,0.004220,-0.002187,-0.005939,322.586548,40.790646,218.344635
2184,0,0.004471,-0.002256,-0.005565,322.584412,42.203781,218.344604
2185,0,0.004529,-0.001597,-0.005596,322.485931,43.547382,218.346527
2186,0,0.004503,-0.002395,-0.005057,322.688995,44.945530,218.388474
2187,0,0.003453,-0.002195,-0.005080,322.735413,45.891121,218.445877
2188,0,0.002593,-0.002147,-0.005270,322.868774,46.789711,218.561111
2189,0,0.001478,-0.002302,-0.005533,323.067352,47.473217,218.706818
2190,0,0.000279,-0.002382,-0.005854,323.296417,47.917503,218.873672
2191,0,-0.000699,-0.002320,-0.005988,323.518341,48.174179,218.982193
2192,0,-0.001200,-0.002056,-0.006101,323.727570,48.252983,219.043533
2193,0,-0.001396,-0.001653,-0.006108,323.905426,48.144085,219.059448
2194,0,-0.000940,-0.001081,-0.006269,323.982208,47.931168,219.049103
2195,0,0.000484,-0.000809,-0.006495,324.003235,47.777245,218.992096
2196,0,0.001092,-0.000209,-0.007104,323.823120,47.255085,218.952652
2197,0,0.002128,-0.000196,-0.007717,323.645660,46.860062,218.907104
2198,0,0.002825,-0.000419,-0.008185,323.428650,46.467327,218.877640
2199,0,0.002926,-0.000875,-0.008473,323.263733,46.102798,218.849945
2200,0,0.003027,-0.001543,-0.008368,323.199615,45.916859,218.845581
2201,0,0.002216,-0.001883,-0.008269,323.195435,45.613026,218.799118
2202,0,0.001231,-0.001817,-0.008313,323.205688,45.239342,218.723267
2203,0,0.001189,-0.001178,-0.008824,323.173004,45.013828,218.527176
2204,0,0.001331,-0.001103,-0.009109,323.291656,44.788109,218.321579
2205,0,0.001718,-0.001550,-0.009023,323.517670,44.527447,218.183228
2206,0,0.002169,-0.001402,-0.009107,323.574036,44.258827,218.064316
2207,0,0.002746,-0.001287,-0.008860,323.532898,43.892433,218.030945
2208,0,0.003781,-0.001589,-0.008435,323.439545,43.625397,218.051254
2209,0,0.004380,-0.001688,-0.008240,323.233948,43.155075,218.075058
2210,0,0.004842,-0.001852,-0.007913,322.983307,42.717976,218.095551
2211,0,0.004748,-0.001618,-0.007672,322.638855,42.159351,218.128235
2212,0,0.005074,-0.001597,-0.007538,322.397827,41.793964,218.116577
2213,0,0.005095,-0.001629,-0.007411,322.206024,41.542717,218.173767
2214,0,0.005182,-0.000935,-0.007709,321.977692,41.381557,218.160950
2215,0,0.005413,-0.000805,-0.007843,321.963257,41.329914,218.138672
2216,0,0.005633,-0.000540,-0.008055,322.038727,41.358643,218.126556
2217,0,0.005785,-0.000409,-0.008236,322.186432,41.494347,218.121033
2218,0,0.005705,-0.000304,-0.008092,322.347076,41.714817,218.087875
2219,0,0.005308,-0.000927,-0.007475,322.638336,41.977734,218.062927
2220,0,0.004940,-0.001028,-0.007231,322.776093,42.242176,218.030273
2221,0,0.004514,-0.001204,-0.006789,322.880096,42.493149,218.049088
2222,0,0.004382,-0.001743,-0.006512,323.046997,42.857113,218.066269
2223,0,0.003830,-0.001941,-0.006475,323.134613,43.070671,218.146286
2224,0,0.003325,-0.002107,-0.006677,323.218964,43.282116,218.309952
2225,0,0.002884,-0.002110,-0.006939,323.342438,43.506992,218.493607
2226,0,0.002366,-0.001968,-0.007322,323.461456,43.746124,218.668869
2227,0,0.001888,-0.001839,-0.007412,323.562714,44.014839,218.782455
2228,0,0.000958,-0.000921,-0.007856,323.451385,44.067905,218.799774
2229,0,0.000687,-0.000872,-0.007639,323.508026,44.257328,218.847351
2230,0,0.000511,-0.000808,-0.007377,323.533752,44.390953,218.917374
2231,0,0.000372,-0.000778,-0.007156,323.536957,44.428703,218.977814
2232,0,0.000173,-0.001319,-0.006657,323.662140,44.332912,219.108994
2233,0,0.000138,-0.001173,-0.006610,323.660828,44.118759,219.227692
2234,0,0.000589,-0.001345,-0.006564,323.691315,43.900875,219.313202
2235,0,0.000070,-0.001235,-0.006708,323.608307,43.233055,219.338821
2236,0,0.000139,-0.000770,-0.007224,323.428741,42.598030,219.233032
2237,0,-0.000153,-0.001444,-0.007179,323.503326,41.864246,219.142456
2238,0,-0.000162,-0.001415,-0.007262,323.413208,41.022053,219.004532
2239,0,0.000443,-0.000671,-0.007640,323.176697,40.133533,218.821167
2240,0,0.001017,-0.001349,-0.007214,323.268951,39.299885,218.751541
2241,0,0.001222,-0.001078,-0.007221,323.107971,38.163860,218.682922
2242,0,0.001891,-0.001111,-0.007260,323.001068,37.259346,218.641739
2243,0,0.003243,-0.001273,-0.007200,322.870636,36.518250,218.554276
2244,0,0.003605,-0.001097,-0.007330,322.644592,35.638195,218.453705
2245,0,0.004574,-0.001083,-0.007329,322.451141,35.041100,218.318893
2246,0,0.005993,-0.001116,-0.007447,322.300537,34.699707,218.172516
2247,0,0.006668,-0.000382,-0.007767,322.028809,34.334572,218.076370
2248,0,0.006902,-0.000222,-0.007681,321.950073,34.028923,218.086884
2249,0,0.006794,-0.000147,-0.007309,321.969269,33.818027,218.206100
2250,0,0.006680,-0.000206,-0.007041,322.080322,33.677925,218.342285
2251,0,0.006438,-0.000178,-0.006738,322.223969,33.656963,218.466690
2252,0,0.005878,-0.000952,-0.006226,322.495331,33.739460,218.617050
2253,0,0.005486,-0.001129,-0.006215,322.634979,33.915997,218.655533
2254,0,0.005462,-0.001194,-0.006587,322.747253,34.131500,218.594543
2255,0,0.005386,-0.001366,-0.006929,322.822723,34.393398,218.529205
2256,0,0.005154,-0.001544,-0.007335,322.870819,34.675591,218.457458
2257,0,0.004753,-0.001803,-0.007719,322.917603,34.968346,218.362411
2258,0,0.003657,-0.001747,-0.008131,322.908630,35.075321,218.308441
2259,0,0.003016,-0.001917,-0.008342,322.968231,35.334072,218.235046
2260,0,0.002717,-0.001857,-0.008748,323.048309,35.507423,218.129196
2261,0,0.002308,-0.001877,-0.008867,323.099976,35.739109,218.102051
2262,0,0.002036,-0.001727,-0.008965,323.135040,36.038502,218.126968
2263,0,0.002454,-0.001787,-0.008955,323.241974,36.540371,218.175232
2264,0,0.002528,-0.001556,-0.008864,323.269531,36.989758,218.304428
2265,0,0.002088,-0.001164,-0.008671,323.226013,37.395092,218.488068
2266,0,0.001957,-0.001037,-0.008359,323.236816,37.957916,218.657608
2267,0,0.002058,-0.001200,-0.007885,323.336060,38.713886,218.782242
2268,0,0.001758,-0.001170,-0.007466,323.333008,39.366020,218.940964
2269,0,0.000750,-0.000985,-0.007353,323.290192,39.798809,219.057480
2270,0,0.000439,-0.000339,-0.007605,323.130798,40.274391,219.070145
2271,0,0.000060,-0.001062,-0.007252,323.232574,40.681561,219.163177
2272,0,-0.000183,-0.001185,-0.007216,323.184113,40.961403,219.220047
2273,0,-0.000160,-0.001344,-0.007131,323.117920,41.116192,219.275070
2274,0,-0.000058,-0.001547,-0.007016,323.012207,41.119999,219.285339
2275,0,0.000705,-0.001890,-0.006613,322.918213,41.134380,219.272369
2276,0,0.001098,-0.001943,-0.006302,322.780029,40.879364,219.216125
2277,0,0.001130,-0.001075,-0.006387,322.379028,40.353905,219.133698
2278,0,0.001383,-0.001023,-0.005931,322.131073,39.879204,219.072891
2279,0,0.001429,-0.001614,-0.005241,321.983490,39.302818,219.040115
2280,0,0.002094,-0.001869,-0.005162,321.762146,38.825562,218.896423
2281,0,0.002091,-0.001539,-0.005281,321.422241,38.054306,218.815262
2282,0,0.002458,-0.001326,-0.005271,321.158813,37.376591,218.754211
2283,0,0.003113,-0.001552,-0.005677,320.994629,36.836025,218.606567
2284,0,0.003100,-0.001246,-0.006370,320.731628,36.054489,218.464554
2285,0,0.003302,-0.001072,-0.006857,320.519409,35.506882,218.324356
2286,0,0.003884,-0.001224,-0.007045,320.321198,35.209381,218.215088
2287,0,0.004001,-0.001205,-0.007349,320.074860,34.833530,218.177292
2288,0,0.004279,-0.000812,-0.007921,319.739105,34.596149,218.154388
2289,0,0.004607,-0.001190,-0.008113,319.573029,34.459572,218.224747
2290,0,0.005001,-0.001537,-0.008367,319.425018,34.377914,218.291855
2291,0,0.005474,-0.001617,-0.008677,319.326508,34.388596,218.323669
2292,0,0.005136,-0.002088,-0.008709,319.354309,34.286270,218.353699
2293,0,0.005633,-0.002210,-0.008790,319.448364,34.540112,218.254761
2294,0,0.005443,-0.002163,-0.008758,319.513062,34.714447,218.188965
2295,0,0.005228,-0.001547,-0.008908,319.475952,34.937828,218.114273
2296,0,0.004591,-0.002223,-0.008403,319.689484,35.183117,218.126938
2297,0,0.004093,-0.002272,-0.008335,319.784241,35.462048,218.131485
2298,0,0.003681,-0.002319,-0.008395,319.889618,35.749504,218.137634
2299,0,0.002781,-0.001720,-0.008634,319.914459,35.848061,218.122025
2300,0,0.002766,-0.001270,-0.009031,320.002594,36.090900,218.066788
2301,0,0.002884,-0.000770,-0.009540,320.076691,36.290852,218.013947
2302,0,0.003124,-0.000337,-0.009927,320.137848,36.454178,217.962173
2303,0,0.003397,-0.000126,-0.010251,320.172668,36.611336,217.970840
2304,0,0.003692,-0.000067,-0.010403,320.164185,36.798344,218.084229
2305,0,0.004174,-0.000297,-0.010181,320.139984,37.158901,218.271301
2306,0,0.004186,-0.000321,-0.009887,320.018311,37.458736,218.514236
2307,0,0.004035,-0.000174,-0.009360,319.889496,37.817062,218.770813
2308,0,0.003093,0.000284,-0.008974,319.723450,38.059727,218.963577
2309,0,0.002481,0.000354,-0.008480,319.663910,38.454876,219.058533
2310,0,0.001679,0.000236,-0.007911,319.686340,38.883854,219.118103
2311,0,0.001402,-0.000239,-0.007201,319.861176,39.437069,219.122406
2312,0,0.000143,-0.000443,-0.006698,320.032776,39.640522,219.101974
2313,0,-0.000294,-0.000222,-0.006639,320.178680,39.933292,219.016953
2314,0,-0.000909,-0.001132,-0.005997,320.590057,40.140640,219.001724
2315,0,-0.001228,-0.001275,-0.005847,320.832214,40.244110,218.910980
2316,0,-0.001275,-0.001424,-0.005643,321.022339,40.212307,218.747253
2317,0,-0.001068,-0.001591,-0.005423,321.152191,40.094887,218.561401
2318,0,-0.000772,-0.001750,-0.005064,321.163788,39.826881,218.331284
2319,0,0.000047,-0.002294,-0.004743,321.175232,39.551590,218.029312
2320,0,0.000554,-0.002665,-0.004517,321.056915,39.121464,217.771759
2321,0,0.000272,-0.002774,-0.004594,320.855774,38.452286,217.497025
2322,0,0.000568,-0.002391,-0.005272,320.522766,37.871990,217.130310
2323,0,0.001498,-0.002674,-0.005700,320.346039,37.421345,216.784973
2324,0,0.001273,-0.002963,-0.006237,320.209625,36.699554,216.513016
2325,0,0.001929,-0.002642,-0.006957,320.012024,36.164333,216.161880
2326,0,0.003452,-0.002520,-0.007507,319.883026,35.830006,215.781006
2327,0,0.003623,-0.002034,-0.008005,319.706299,35.269150,215.434647
2328,0,0.004800,-0.002045,-0.008276,319.673065,35.069221,215.051086
2329,0,0.005432,-0.001902,-0.008268,319.620789,34.817822,214.698853
2330,0,0.005246,-0.001623,-0.008160,319.533417,34.456039,214.347748
2331,0,0.005600,-0.000946,-0.008343,319.382202,34.344273,213.917435
2332,0,0.005548,-0.000802,-0.008264,319.407104,34.329281,213.508255
2333,0,0.005335,-0.000626,-0.008329,319.441833,34.394131,213.077087
2334,0,0.005027,-0.000443,-0.008506,319.508423,34.561394,212.604767
2335,0,0.004370,-0.000999,-0.008426,319.734406,34.789047,212.155594
2336,0,0.003748,-0.000931,-0.008830,319.845703,35.055565,211.640289
2337,0,0.003476,-0.000791,-0.009240,319.984497,35.344646,211.096161
2338,0,0.003566,-0.000025,-0.009942,319.970123,35.644016,210.488724
2339,0,0.004040,-0.000616,-0.009539,320.223572,36.030087,209.976120
2340,0,0.004300,-0.000092,-0.009442,320.251648,36.198151,209.445724
2341,0,0.004573,0.000402,-0.009280,320.257141,36.306847,208.908600
2342,0,0.004669,0.000750,-0.009058,320.218445,36.419193,208.290756
2343,0,0.003730,0.000282,-0.009133,320.134125,36.559959,207.853699
2344,0,0.001683,-0.000741,-0.009380,319.967529,36.815117,207.633698
2345,0,0.000635,-0.000414,-0.010078,319.645782,37.123638,207.251984
2346,0,0.000627,0.000630,-0.010254,319.668243,37.232773,207.383698
2347,0,0.000143,0.000731,-0.010322,319.692261,37.365990,207.322601
2348,0,-0.000256,-0.000247,-0.009760,319.744293,37.469513,207.313995
2349,0,0.000063,-0.000382,-0.009282,319.691193,37.534752,207.286423
2350,0,0.000229,-0.000562,-0.008775,319.681976,37.631779,207.325882
2351,0,0.000426,-0.000444,-0.007894,319.751373,37.832359,207.307053
2352,0,-0.000436,-0.000006,-0.007191,319.830017,37.902245,207.340622
2353,0,-0.000510,0.000143,-0.006390,319.974304,38.173344,207.348526
2354,0,-0.000413,0.000015,-0.005802,320.086334,38.368019,207.350922
2355,0,-0.000248,-0.000038,-0.005306,320.136963,38.466877,207.327744
2356,0,-0.000166,-0.000016,-0.005112,320.183502,38.486771,207.341522
2357,0,-0.000119,-0.000045,-0.005079,320.177124,38.461407,207.357620
2358,0,0.000081,-0.000301,-0.005059,320.118591,38.432922,207.364517
2359,0,0.000361,-0.000582,-0.005027,320.067230,38.356865,207.370819
2360,0,0.000721,-0.000855,-0.005053,319.999359,38.291374,207.375046
2361,0,0.000933,-0.001278,-0.005086,319.909943,38.238377,207.370590
2362,0,0.001805,-0.001791,-0.005004,319.915161,38.327187,207.365662
2363,0,0.002013,-0.001981,-0.005054,319.877441,38.283871,207.350632
2364,0,0.002098,-0.002163,-0.005111,319.835175,38.270706,207.356995
2365,0,0.001707,-0.002025,-0.005142,319.745758,38.074509,207.379333
2366,0,0.001772,-0.002095,-0.005151,319.730255,38.071465,207.380341
2367,0,0.001819,-0.002166,-0.005164,319.720978,38.064838,207.384399
2368,0,0.001861,-0.002237,-0.005206,319.714996,38.042274,207.374924
2369,0,0.001882,-0.002265,-0.005218,319.704041,38.028439,207.374496
2370,0,0.001866,-0.002297,-0.005205,319.692719,38.049057,207.389175
2371,0,0.001898,-0.002236,-0.005185,319.700226,38.053379,207.388046
2372,0,0.001820,-0.002088,-0.005183,319.721588,38.060074,207.364914
2373,0,0.001637,-0.001939,-0.005199,319.751984,38.091282,207.365005
2374,0,0.001448,-0.001683,-0.005184,319.804901,38.138275,207.356003
2375,0,0.001252,-0.001472,-0.005163,319.845520,38.179508,207.356400
2376,0,0.001066,-0.001221,-0.005146,319.875336,38.224575,207.370224
2377,0,0.000881,-0.001119,-0.005117,319.913788,38.261822,207.367050
2378,0,0.000691,-0.001020,-0.005092,319.932281,38.279713,207.353317
2379,0,0.000695,-0.000970,-0.005148,319.948334,38.299091,207.360916
2380,0,0.000625,-0.000929,-0.005110,319.955292,38.297337,207.366348
2381,0,0.000597,-0.000910,-0.005047,319.963196,38.304005,207.374634
2382,0,0.000560,-0.000849,-0.005014,319.977386,38.316833,207.365143
2383,0,0.000418,-0.000678,-0.005035,320.013550,38.337238,207.362854
2384,0,0.000279,-0.000488,-0.005061,320.052155,38.375240,207.370850
2385,0,0.000049,-0.000242,-0.005043,320.124878,38.422989,207.359787
2386,0,-0.000151,0.000012,-0.005067,320.178101,38.461510,207.347229
2387,0,-0.000264,0.000122,-0.005083,320.210236,38.483150,207.359268
2388,0,-0.000208,-0.000001,-0.005236,320.196320,38.464676,207.341568
2389,0,-0.000039,-0.000201,-0.005298,320.157623,38.424000,207.316635
2390,0,0.000144,-0.000339,-0.005325,320.119293,38.386368,207.313873
2391,0,0.000268,-0.000449,-0.005191,320.088379,38.361626,207.342926
2392,0,0.000293,-0.000578,-0.005161,320.068665,38.367119,207.360550
2393,0,0.000186,-0.000640,-0.005230,320.051208,38.359402,207.338608
2394,0,0.000146,-0.000741,-0.005250,320.059021,38.360699,207.322189
2395,0,0.000132,-0.000676,-0.005178,320.057037,38.375420,207.323441
2396,0,0.000164,-0.000656,-0.005186,320.044556,38.362812,207.345673
2397,0,0.000260,-0.000597,-0.005166,320.039673,38.361954,207.341217
2398,0,0.000287,-0.000690,-0.005148,320.033081,38.354420,207.339966
2399,0,0.000377,-0.000838,-0.005196,320.013397,38.328506,207.346024
2400,0,0.000499,-0.000999,-0.005216,319.981964,38.295719,207.354919
2401,0,0.000738,-0.001180,-0.005192,319.953125,38.268620,207.350616
2402,0,0.000921,-0.001385,-0.005223,319.910400,38.224838,207.365891
2403,0,0.001169,-0.001557,-0.005201,319.856964,38.179367,207.371399
2404,0,0.001411,-0.001798,-0.005198,319.807312,38.126385,207.380081
2405,0,0.001576,-0.001967,-0.005195,319.778198,38.104568,207.401672
2406,0,0.001734,-0.002078,-0.005215,319.740906,38.075634,207.385132
2407,0,0.001861,-0.002083,-0.005257,319.735840,38.057030,207.375336
2408,0,0.001868,-0.002028,-0.005262,319.744781,38.061275,207.376785
2409,0,0.001725,-0.002038,-0.005182,319.751862,38.091064,207.386276
2410,0,0.001535,-0.002024,-0.005105,319.756927,38.105003,207.376633
2411,0,0.001469,-0.002054,-0.005069,319.753784,38.121235,207.366730
2412,0,0.001514,-0.001968,-0.005104,319.768707,38.108204,207.358383
2413,0,0.001627,-0.001963,-0.005174,319.766357,38.084568,207.348434
2414,0,0.001562,-0.001849,-0.005137,319.790802,38.102547,207.347168
2415,0,0.001383,-0.001742,-0.005073,319.810303,38.122314,207.359467
2416,0,0.001146,-0.001487,-0.005069,319.848938,38.178291,207.370117
2417,0,0.000932,-0.001202,-0.005032,319.905182,38.230545,207.374969
2418,0,0.000642,-0.000788,-0.005097,319.967804,38.301670,207.360229
2419,0,0.000253,-0.000480,-0.005067,320.031647,38.349880,207.347961
2420,0,0.000094,-0.000199,-0.005053,320.100281,38.421291,207.342636
2421,0,-0.000147,0.000063,-0.005036,320.144012,38.448151,207.353607
2422,0,-0.000182,0.000182,-0.005028,320.157898,38.472824,207.350494
2423,0,-0.000135,0.000092,-0.005050,320.141998,38.447838,207.328430
2424,0,-0.000051,-0.000091,-0.005105,320.133636,38.420074,207.335358
2425,0,0.000156,-0.000204,-0.005084,320.092499,38.407303,207.354218
2426,0,0.000179,-0.000343,-0.005135,320.075256,38.388767,207.351105
2427,0,0.000179,-0.000387,-0.005131,320.064606,38.384678,207.337708
2428,0,0.000171,-0.000328,-0.005127,320.087128,38.396889,207.349594
2429,0,0.000128,-0.000268,-0.005143,320.108551,38.408852,207.347534
2430,0,0.000033,-0.000212,-0.005063,320.120605,38.419659,207.356369
2431,0,0.000003,-0.000119,-0.005106,320.137207,38.440102,207.353607
2432,0,-0.000078,-0.000096,-0.005068,320.152649,38.448910,207.349701
2433,0,-0.000063,-0.000123,-0.005124,320.144287,38.446285,207.354736
2434,0,-0.000064,-0.000250,-0.005208,320.136383,38.444897,207.340988
2435,0,-0.000070,-0.000495,-0.005227,320.093262,38.414845,207.326385
2436,0,0.000148,-0.000773,-0.005208,320.037018,38.373241,207.333084
